scientific_name,group,source,conservation_status,match_level,speciesnet_detectable,geofence_status,speciesnet_common_name,speciesnet_label
Pudu mephistophiles,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,northern pudu,dd6a7bd4-88db-42b2-a95a-5407bd8ef570;mammalia;artiodactyla;cervidae;pudu;mephistophiles;northern pudu
Puma concolor,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,puma,9c564562-9429-405c-8529-04cff7752282;mammalia;carnivora;felidae;puma;concolor;puma
Reithrodontomys soederstroemi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhagomys septentrionalis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhinophylla alethina,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhinophylla fischerae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhinophylla pumilio,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhipidomys albujai,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhipidomys latimanus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhipidomys leucodactylus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhogeessa velilla,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Rhynchonycteris naso,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Saccopteryx bilineata,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Saccopteryx leptura,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Saimiri cassiquiarensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sapajus apella,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,margarita island capuchin,03c512a1-bfb6-4c47-8e1a-ace60d268b11;mammalia;primates;cebidae;sapajus;apella;margarita island capuchin
Scolomys melanops,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Scolomys ucayalensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sigmodon inopinatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sigmodon peruanus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sigmodontomys alfari,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Simosciurus nebouxii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Simosciurus stramineus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sotalia fluviatilis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Speothos venaticus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,bush dog,38c8d8c6-483a-4c82-9c0d-ce16c0c1870f;mammalia;carnivora;canidae;speothos;venaticus;bush dog
Sphaeronycteris toxophyllum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Stenella attenuata,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Stenella coeruleoalba,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Stenella longirostris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Steno bredanensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira aratathomasi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira bakeri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira bidens,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira boadai,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira bogotensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira erythromos,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira giannae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira koopmanhilli,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira ludovici,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira luisi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira oporaphilum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sturnira perla,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sylvilagus andinus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sylvilagus daulensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sylvilagus defilippi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Sylvilagus surdaster,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Syntheosciurus granatensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tadarida brasiliensis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tamandua mexicana,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,northern tamandua,25248c94-2e54-4c9d-9939-0d8800296747;mammalia;pilosa;myrmecophagidae;tamandua;mexicana;northern tamandua
Tamandua tetradactyla,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,southern tamandua,89d41ec3-af8a-438a-86dd-4a6cb1819f07;mammalia;pilosa;myrmecophagidae;tamandua;tetradactyla;southern tamandua
Tanyuromys thomasleei,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tapirus pinchaque,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,mountain tapir,14955f34-8eeb-4da7-ab94-6c9e41978f9f;mammalia;perissodactyla;tapiridae;tapirus;pinchaque;mountain tapir
Tapirus terrestris,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,lowland tapir,39e5ea73-38f1-454a-8054-7c67f20fbced;mammalia;perissodactyla;tapiridae;tapirus;terrestris;lowland tapir
Tayassu pecari,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,white-lipped peccary,575008c3-8e3b-4efe-8da6-47631d60d5b7;mammalia;artiodactyla;tayassuidae;tayassu;pecari;white-lipped peccary
Thomasomys aureus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys auricularis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys baeops,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys bombycinus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys burneoi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys caudivarius,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys cinnameus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys erro,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys fumeus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys hudsoni,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys lojapiuranus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys paramorum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys pardignasi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys salazari,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys silvestris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys taczanowskii,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys ucucha,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thomasomys vulcani,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thyroptera discifera,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thyroptera lavali,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Thyroptera tricolor,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tonatia bakeri,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tonatia maresi,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Trachops cirrhosus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Transandinomys bolivaris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Transandinomys talamancae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tremarctos ornatus,Mamifero,Mamíferos del Ecuador 2023.2,,direct_model_species,yes,allowed,spectacled bear,796a6de7-4ce1-4bba-9d97-72597f3a5763;mammalia;carnivora;ursidae;tremarctos;ornatus;spectacled bear
Trichechus inunguis,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Trinycteris nicefori,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tursiops truncatus,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Tylomys mirae,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Uroderma bilobatum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Uroderma convexum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Uroderma magnirostrum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vampyressa melissa,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vampyressa thyone,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vampyriscus bidens,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vampyriscus nymphaea,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vampyrodes caraccioli,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vampyrodes major,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vampyrum spectrum,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Vicugna pacos,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Zalophus wollebaeki,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Ziphius cavirostris,Mamifero,Mamíferos del Ecuador 2023.2,,not_found,no,,,
Airadas bocottrti,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NE,not_found,no,,,
Alopoglossus angulatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Alopoglossus atriventris,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Alopoglossus buckleyi,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Alopoglossus copii,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Alopoglossus fesloe,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Alraclus dumi,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Alraclus elaps,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Alraclus microrhwhus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Alraclus modestia,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Alraclus occipitoalbus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Alraclus paucidens,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Alraclus resplendens,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Alsophis biserialis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Amena bridgesii,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Amphisbaena fuliginosa bassleri,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Amphisbaena fuliginosa sana,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Anlillopbis slerini,Reptil,Lista Roja de los Reptiles del Ecuador 2005,CR,not_found,no,,,
Anlillophis stemdachneri,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Anodio rhombifer,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Anolis aequalorialis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Anolis binolatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Anolis biporcatus panauritus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis bitectus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis bombiceps,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Anolis cbloris,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis cbocorum,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Anolis fasciatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis gracilipes,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis jestae,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Anolis nigrolineatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Anolis nilens scypheus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis ortonii,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis princeps,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Anolis trachyderma,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Anolis vamolinii,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Arthrosaura reticolala,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Atracas gaigeae,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Atracas lehmami,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Bachia trisanale trisanale,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Balrachemp helioslemme,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Batrachemys raniceps,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Boa comtriclor constrictor,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Boa constrictor imperalor,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Bolhrocophias microphlhalmie,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Bolhrops asper,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Bolhrops punclalus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Bothrocophias hyoprora,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Bothrops atrox,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Cercosaura arguite,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Cercosaura dicrus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Cercosaura manicane manicane,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Chironius carinatus carinaos,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Chironius scurrulus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Clelia delia,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Clelia equatoriana,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Clelia scytalina,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Coniophanes dromicijormis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Conolophus pallidus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Conolophus subcristalus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Coralito colimo,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Corallo blombergi,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Crocodylus acutus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,CR,not_found,no,,,
Diplogiossus monotropis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Dracaena guianensis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Echinosaura brachycephala,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Echinosaura orcesi,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Eiythrolam prus guentheri,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Emoles tnurim mriitta,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Enyalioides cofanorum,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Enyalioides laticeps,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Enyalioides microlepis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Enyalioides oshaughnessyi,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Enyalioides praeslaiilis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Epicrales cenchria cenchria,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Etepondglus guentheri,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Euspondglus maculane,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Geochelone darwini,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Geochelone denticulala,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Geochelone ephippium,Reptil,Lista Roja de los Reptiles del Ecuador 2005,CR,not_found,no,,,
Geochelone guntheri,Reptil,Lista Roja de los Reptiles del Ecuador 2005,CR,not_found,no,,,
Geochelone hoodensis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Geochelone microphyes,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Geochelone nigrita,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Geocklone bechi,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Gonalodes caudisculatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Gonalodes concinnatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Hmidactyius mabouia,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NE,not_found,no,,,
Iguana iguana iguana,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,binomial_model_species,yes,allowed,common green iguana,265cec39-e155-4897-9e7f-06f62fc22af1;reptilia;squamata;iguanidae;iguana;iguana;common green iguana
Iphisa elegans elegans,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Keniropyx pelviceps,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Kinoslemon leucostormm postinguinale,Reptil,Lista Roja de los Reptiles del Ecuador 2005,EN,not_found,no,,,
Kinoslemon scorpioides scorpioides,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Lepiomicnm narduccii melanotie,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Leposoma parietale,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Leptomicrune scutiventris,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Leptophis cupreus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Liolyphlops albiroslris,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Micrune annellatus annellatie,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Micrune bocourli,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Paleosuchus palpebrosus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Paletmhus trigonatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Pellocephalus dumeriliams,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Philodryas hooden sis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Philodryas sim onsii,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Pholidoholus affine,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Pholidoholus prefrontalis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Phrywps geojjroam,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Phyllodacnius baurii,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Phyllodactfius reissii,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Phyllodactflus barringtonensis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Phyllodactylus leei,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Plalemys platycephala,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Plica plica,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Podocnemis expama,Reptil,Lista Roja de los Reptiles del Ecuador 2005,CR,not_found,no,,,
Podocnemis mifilis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Polychrus femoralis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Polychrus gutlurosus spurrelli,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Polychrus gutturosus gutturosus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Polychrus liogasler,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Psemles shropshirei,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Psemles sulphureus sulphureus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Ptgchoglossus brevifrontalis,Reptil,Lista Roja de los Reptiles del Ecuador 2005,NT,not_found,no,,,
Rhadinaea brevirostris,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Rhadinaea decorala,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Rhinobolhryum lentiginosum,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Saphenophis atahuallpae,Reptil,Lista Roja de los Reptiles del Ecuador 2005,DD,not_found,no,,,
Saphenophis bomieri,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Sibon nebulala,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Siphlophis compressus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Slenocercus aculeatus,Reptil,Lista Roja de los Reptiles del Ecuador 2005,LC,not_found,no,,,
Slenocercus chola,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
Slenocercus feslae,Reptil,Lista Roja de los Reptiles del Ecuador 2005,VU,not_found,no,,,
